"user_id","num_sessions","total_page_clicks","avg_session_duration_min","num_flights_booked","num_hotels_booked","avg_flight_price","avg_hotel_price_per_night","avg_trip_nights","avg_total_discount","user_age","customer_age_months"
"600842","8","220","14.27","2","3","1431.75","93.50","3.0","","32","2"
"518526","8","173","2.70","5","5","374.70","296.60","2.6","","55","3"
"530199","8","334","17.82","2","4","82.54","90.00","6.3","0.20","46","3"
"569920","8","129","1.99","1","2","391.78","112.50","4.0","","35","2"
"551331","8","113","1.73","3","3","400.60","114.00","2.7","0.15","50","2"
"596611","8","81","1.27","0","0","","","","","24","2"
"529940","9","138","1.90","2","2","163.40","174.50","2.5","","67","3"
"617199","9","110","1.51","3","5","431.60","193.60","7.6","","52","1"
"573931","8","160","2.50","3","3","558.27","193.67","2.0","","18","2"
"535136","8","185","2.85","3","3","335.25","152.67","2.7","0.20","27","3"
"551622","8","350","17.32","2","2","1425.90","315.00","11.0","","58","2"
"520170","8","102","1.58","1","2","701.13","113.50","3.0","","25","3"
"505854","8","152","2.34","3","5","452.32","215.60","5.0","","55","3"
"513860","8","137","2.10","2","3","689.59","184.33","4.0","","65","3"
"577598","8","112","3.93","5","4","2009.62","173.67","3.0","","54","2"
"608520","8","174","2.71","2","4","701.31","92.75","3.5","","52","2"
"574134","8","92","1.44","2","1","394.17","53.00","3.0","","44","2"
"624198","8","117","1.81","3","3","775.36","77.33","3.7","","43","1"
"503418","9","217","2.98","5","5","287.55","154.60","3.4","","41","3"
"610530","8","81","1.26","0","0","","","","0.20","26","2"
"670471","8","87","1.35","2","2","193.53","229.00","2.0","","40","1"
"553943","8","168","2.59","4","3","690.77","137.00","2.0","","48","2"
"583526","9","106","1.46","2","3","534.99","119.67","5.0","0.30","32","2"
"478188","8","86","1.34","2","3","301.47","119.67","3.0","","30","4"
"571757","8","67","1.05","0","0","","","","","30","2"
"531682","8","72","1.13","0","0","","","","","22","3"
"629725","8","104","1.59","3","1","216.79","185.00","1.0","0.50","46","1"
"546224","8","121","1.89","2","2","240.85","137.50","0.5","0.20","46","2"
"586006","8","123","1.92","3","3","433.39","125.67","3.3","","43","2"
"540572","8","186","2.88","5","6","638.26","215.17","4.3","","51","3"
"529237","8","72","1.11","1","2","454.19","156.50","5.5","","45","3"
"595386","8","197","3.05","6","5","334.56","147.80","3.0","0.25","42","2"
"569832","9","94","1.29","1","1","595.15","107.00","7.0","","34","2"
"577145","9","257","3.52","4","5","385.78","126.20","4.4","","44","2"
"591381","8","118","1.83","1","2","144.33","569.00","6.0","","24","2"
"591097","8","115","1.78","3","4","384.93","193.75","1.5","","45","2"
"618157","8","274","16.83","4","4","120.41","424.25","6.8","","38","1"
"518628","8","79","1.23","0","0","","","","","49","3"
"528839","8","366","17.59","3","2","505.43","296.00","4.0","","33","3"
"476916","8","109","1.67","0","0","","","","0.25","34","4"
"587234","9","222","13.10","4","4","1173.80","153.50","7.8","0.15","41","2"
"618230","8","129","2.01","0","0","","","","","29","1"
"438551","8","361","17.46","2","4","13645.96","135.50","7.5","","37","4"
"572396","8","141","2.18","3","2","253.18","309.00","2.0","","49","2"
"588893","8","116","1.80","2","2","270.26","269.50","2.0","","44","2"
"547779","8","105","1.63","3","3","411.84","163.33","4.3","","43","2"
"538883","9","78","1.07","2","2","266.97","198.00","4.0","","38","3"
"616795","8","207","3.17","3","4","346.14","98.00","3.0","","47","1"
"588355","8","120","1.87","3","3","840.14","138.33","2.0","","48","2"
"547825","8","129","2.01","1","2","501.62","121.00","6.0","","23","2"
"632425","9","119","1.62","2","1","580.42","96.00","1.0","","51","1"
"581005","8","129","1.99","5","4","405.57","156.50","4.3","","46","2"
"576373","8","109","1.69","2","4","555.31","134.00","6.3","","49","2"
"528827","8","166","2.59","3","4","277.29","159.75","3.3","","52","3"
"509841","8","126","1.95","3","2","1609.39","120.50","2.0","","47","3"
"654913","8","156","2.44","1","2","85.99","356.50","10.0","0.15","38","1"
"581491","9","248","14.53","3","3","469.92","181.00","5.0","","19","2"
"640689","10","277","6.90","5","5","355.43","155.80","3.2","0.20","52","1"
"662750","9","60","0.82","0","0","","","","0.28","49","1"
"585745","8","176","2.72","4","3","315.66","211.67","2.3","0.30","48","2"
"540226","8","68","1.07","0","0","","","","","78","3"
"486823","8","154","2.38","3","2","973.73","378.50","1.5","","27","3"
"586458","8","66","1.03","0","0","","","","","71","2"
"556647","8","147","2.28","2","2","491.30","418.00","2.5","","47","2"
"411179","8","366","17.54","3","4","304.40","229.50","5.3","","52","5"
"526308","8","400","18.11","5","5","277.50","210.80","5.8","","45","3"
"665980","8","68","1.05","0","0","","","","","71","1"
"549580","8","159","2.48","6","6","329.71","181.17","2.5","","48","2"
"550985","8","92","1.42","2","2","955.45","84.00","3.0","0.20","48","2"
"630267","8","107","1.66","1","2","158.10","200.00","10.0","","19","1"
"662535","8","52","0.81","1","1","116.49","238.00","1.0","","42","1"
"553339","8","150","2.33","4","3","377.06","397.33","4.7","","44","2"
"590397","8","93","1.43","0","2","","160.50","11.5","0.20","18","2"
"551567","8","153","2.38","6","6","714.90","233.83","3.0","","51","2"
"606041","8","92","1.42","2","1","631.02","246.00","4.0","","57","2"
"555180","8","108","1.68","1","2","386.41","198.50","5.5","0.40","45","2"
"765745","8","103","1.59","1","1","502.59","133.00","3.0","0.25","66","0"
"621552","8","81","1.25","0","0","","","","","35","1"
"413418","8","98","1.52","2","2","290.34","36.50","3.0","0.10","55","5"
"558300","8","100","1.58","3","3","801.74","95.33","1.7","","40","2"
"603345","8","100","1.53","2","2","274.32","143.00","1.0","","52","2"
"480331","8","100","1.57","3","3","238.27","219.33","2.0","","41","4"
"591271","9","93","1.30","0","0","","","","0.35","48","2"
"639554","8","120","1.90","2","2","451.35","232.00","2.5","","19","1"
"592399","8","121","1.87","4","4","371.69","117.50","2.0","","33","2"
"555698","8","264","7.40","4","4","564.60","210.25","2.8","","52","2"
"514071","8","128","1.98","3","3","407.11","312.00","0.7","","39","3"
"612175","8","97","1.51","2","3","304.76","290.67","4.0","","38","1"
"572632","8","165","2.53","3","3","274.35","156.00","2.3","","45","2"
"530563","8","144","2.22","4","4","721.23","155.00","3.0","","48","3"
"554284","8","123","1.90","2","2","185.16","222.50","1.0","","36","2"
"556623","8","401","18.12","3","3","213.59","97.00","1.7","","40","2"
"524926","8","121","1.88","4","3","763.57","214.00","3.3","","43","3"
"586672","8","112","1.74","4","3","373.92","100.67","3.0","","27","2"
"171470","8","446","30.71","3","2","3679.36","","","","25","11"
"503945","8","119","1.86","3","2","697.09","159.00","2.0","","48","3"
"537181","8","166","2.56","4","5","710.57","214.40","3.4","","45","3"
"526203","9","388","6.39","5","4","161.23","88.50","5.8","","34","3"
"328590","8","383","18.09","4","3","914.15","155.00","4.5","","56","7"
"554217","8","106","1.66","2","1","991.23","145.00","3.0","","25","2"
"540656","9","163","2.23","5","6","690.17","150.17","3.3","","40","3"
"689456","8","87","1.35","0","1","","262.00","12.0","","26","0"
"568325","8","74","1.13","1","1","407.66","123.00","1.0","","68","2"
"664084","8","109","1.69","1","1","199.32","109.00","2.0","","37","1"
"572538","8","117","1.83","3","3","236.89","165.33","5.0","","54","2"
"582828","8","118","1.81","3","1","410.67","832.00","2.0","","31","2"
"510328","8","174","2.70","5","4","235.88","161.25","1.8","","37","3"
"517545","8","97","1.50","2","1","396.12","95.00","1.0","","53","3"
"721570","8","285","16.54","2","2","915.93","74.00","17.0","","45","0"
"517205","8","115","1.79","2","2","317.27","291.50","3.5","","49","3"
"588103","8","153","2.38","6","5","523.89","144.40","1.4","","49","2"
"510134","8","169","2.64","5","6","101.91","122.50","5.8","","49","3"
"594875","8","117","1.83","0","1","","222.00","5.0","","19","2"
"517633","8","129","2.05","3","4","303.87","190.00","6.5","","39","3"
"590420","8","873","25.42","4","6","259.17","188.67","2.5","","27","2"
"792549","8","114","1.78","4","1","259.79","36.00","4.0","","47","11"
"512552","8","64","1.00","2","2","416.36","80.50","2.0","","49","3"
"517143","8","69","1.07","0","2","","222.00","5.0","","27","3"
"629647","8","158","2.45","2","2","172.13","107.50","2.5","","35","1"
"489635","8","151","2.33","4","4","634.19","138.50","2.0","","49","3"
"536893","8","134","2.10","1","2","69.52","164.00","4.0","","67","3"
"460625","9","264","8.52","4","6","299.34","115.33","5.5","","47","4"
"519912","8","138","2.14","4","4","219.10","184.25","2.3","","46","3"
"528139","8","103","1.61","0","1","","312.00","9.0","","27","3"
"516456","8","165","2.57","4","3","485.15","148.33","0.7","0.10","39","3"
"578929","8","125","1.94","3","2","523.46","153.00","1.5","","38","2"
"529231","9","102","1.39","1","2","679.34","89.00","17.0","","23","3"
"527082","8","131","2.04","2","3","207.76","216.00","3.7","0.33","40","3"
"523392","10","182","2.24","3","2","443.16","157.50","2.0","","41","3"
"542277","8","130","2.00","2","2","506.30","219.00","3.0","","36","3"
"547130","8","121","4.32","2","2","99.30","118.00","5.0","","20","2"
"512556","9","173","2.38","4","5","575.89","257.20","3.2","","52","3"
"533396","8","165","2.57","5","5","322.92","246.80","2.6","","50","3"
"587233","8","81","1.26","0","0","","","","","56","2"
"547320","8","62","0.97","0","1","","149.00","9.0","","30","2"
"522223","8","108","1.67","4","4","500.64","171.00","4.0","","51","3"
"555710","10","152","1.86","2","3","287.79","177.33","5.3","","48","2"
"564593","8","104","1.63","1","2","688.40","88.50","5.0","0.10","28","2"
"527850","8","194","3.00","3","5","465.11","258.80","4.6","","38","3"
"525716","8","121","1.88","3","4","339.17","140.00","5.8","","56","3"
"844489","8","99","1.55","0","0","","","","","24","11"
"23557","8","82","1.28","0","2","","177.00","10.0","","66","8"
"533895","8","143","2.22","2","1","259.47","238.00","1.0","0.10","32","3"
"714166","8","85","1.33","1","1","173.54","148.00","4.0","","40","0"
"509001","8","83","1.31","0","0","","","","","71","3"
"665329","9","127","1.76","3","3","566.32","180.33","1.3","","40","1"
"524407","8","165","2.53","3","3","485.23","123.67","6.3","","50","3"
"576159","9","100","1.38","1","2","24.44","133.50","5.5","","29","2"
"494704","8","203","3.17","5","6","301.18","187.33","2.0","","43","3"
"629747","8","99","1.54","0","0","","","","","20","1"
"557834","8","184","15.97","3","2","276.69","73.00","2.0","","18","2"
"591155","8","124","1.92","1","2","546.35","138.50","3.5","","42","2"
"586762","8","126","1.94","3","3","607.43","146.67","6.3","","37","2"
"534842","8","108","1.71","2","2","123.04","160.50","1.0","0.40","47","3"
"204997","8","439","23.32","5","4","991.13","152.25","4.5","0.35","39","10"
"577386","8","189","2.96","2","1","611.59","89.00","3.0","","54","2"
"606290","10","120","1.49","3","4","603.17","187.25","2.5","","39","2"
"728820","8","302","16.59","2","2","75.59","90.00","5.0","","39","0"
"663376","8","96","1.49","1","1","307.82","144.00","0.0","","43","1"
"541389","9","142","1.96","5","3","421.00","117.67","3.7","","30","3"
"510890","9","157","2.19","4","3","313.68","117.00","3.7","","34","3"
"589822","8","53","0.83","0","0","","","","","22","2"
"654259","8","129","2.01","5","5","657.97","143.60","3.4","","47","1"
"569364","8","119","1.85","2","3","246.74","113.00","2.3","0.50","40","2"
"543476","8","97","1.51","0","1","","68.00","8.0","0.30","36","3"
"527219","8","65","1.01","1","1","591.51","297.00","3.0","","26","3"
"499751","9","184","2.54","3","4","489.64","190.00","4.5","","54","3"
"635303","8","140","2.18","4","3","1037.04","291.00","2.0","","44","1"
"527396","9","139","1.92","2","3","375.29","153.33","12.7","","42","3"
"487101","8","146","2.29","4","4","479.01","148.50","1.5","","40","3"
"570713","8","166","2.58","2","1","1500.21","153.00","1.0","","51","2"
"587601","8","91","1.41","0","0","","","","","72","2"
"448467","9","114","1.56","0","2","","260.50","9.5","0.20","39","4"
"560495","8","70","1.09","0","0","","","","","68","2"
"511160","8","135","2.10","3","2","395.78","123.00","3.0","","43","3"
"600163","8","119","1.85","0","1","","66.00","5.0","","55","2"
"409073","8","178","2.75","3","3","526.19","174.00","1.7","","43","5"
"607626","8","72","1.12","0","1","","74.00","9.0","","19","2"
"543928","8","104","1.61","2","2","313.20","149.00","4.0","","18","3"
"566424","8","98","1.54","1","2","551.90","204.50","4.0","","39","2"
"722828","8","107","1.65","1","2","223.40","80.50","2.5","","33","0"
"506807","8","161","2.50","4","2","473.85","291.50","1.5","","43","3"
"617964","8","101","1.58","0","1","","60.00","3.0","0.15","32","1"
"601158","8","153","2.38","2","1","658.45","201.00","3.0","","31","2"
"498287","8","170","2.66","5","5","642.14","147.60","0.8","","43","3"
"539611","8","96","1.50","3","3","330.11","113.67","3.0","","39","3"
"600930","8","117","1.81","2","1","640.39","80.00","1.0","","57","2"
"565240","8","74","1.16","0","0","","","","","40","2"
"572133","8","61","0.94","0","1","","81.00","7.0","","74","2"
"554681","8","92","1.43","0","1","","250.00","7.0","0.10","24","2"
"471500","8","99","1.52","1","3","250.81","203.00","5.7","","27","4"
"498363","8","109","1.71","2","2","122.03","144.50","1.5","","50","3"
"514215","8","162","2.50","3","3","317.15","198.00","4.3","","55","3"
"526032","8","59","0.91","0","0","","","","","36","3"
"518211","9","126","1.73","4","4","427.30","97.50","1.5","","40","3"
"594824","9","288","10.04","3","3","350.46","173.00","0.7","","48","2"
"573588","8","161","2.49","4","4","483.53","156.50","1.5","","40","2"
"622248","8","123","1.93","3","3","318.80","105.33","5.3","","36","1"
"609262","8","123","1.90","4","4","715.24","233.50","5.3","","39","2"
"611839","8","167","2.58","4","5","285.71","187.20","3.8","","38","1"
"593833","9","404","16.17","2","2","433.04","135.00","0.0","","24","2"
"537861","8","118","1.82","2","3","545.75","103.33","5.7","","40","3"
"525864","9","132","1.82","2","2","424.48","189.50","0.5","","43","3"
"598185","8","84","1.31","1","2","693.86","140.50","6.0","","35","2"
"611371","8","108","1.69","4","4","468.27","275.00","3.3","","36","1"
"513339","8","140","2.17","2","2","303.43","131.00","3.0","","30","3"
"547664","8","104","1.59","4","2","388.34","58.00","1.5","","42","2"
"511827","8","274","16.15","2","2","274.70","295.00","8.0","","76","3"
"625555","8","301","17.09","2","2","328.69","127.00","7.0","","24","1"
"551431","9","123","1.69","0","0","","","","","23","2"
"570639","9","195","2.68","3","2","619.17","311.00","2.0","0.30","33","2"
"583200","8","103","1.62","2","1","556.81","162.00","4.0","0.35","41","2"
"638874","8","98","1.54","2","2","176.27","147.00","0.5","","44","1"
"655499","8","109","1.70","1","2","1313.88","102.50","4.0","","68","1"
"504299","8","110","1.72","3","3","529.15","169.00","1.7","","42","3"
"780167","8","124","1.93","2","1","573.56","110.00","1.0","","50","11"
"576879","8","74","1.14","1","1","338.30","155.00","1.0","","38","2"
"573153","8","397","18.04","5","4","436.07","112.50","2.3","","44","2"
"660821","8","171","2.67","0","0","","","","","70","1"
"564112","8","237","3.68","3","3","517.06","198.67","2.3","","37","2"
"542825","8","138","2.15","4","4","305.30","274.00","1.5","","37","3"
"474384","8","174","2.70","4","3","353.29","139.67","1.7","","42","4"
"539917","8","114","1.79","4","3","563.58","203.67","1.7","","46","3"
"661639","8","124","1.93","1","1","467.19","106.00","4.0","0.30","36","1"
"441982","8","122","1.88","5","3","253.48","348.33","2.7","0.25","48","4"
"515229","9","255","4.61","4","6","868.73","170.83","5.2","0.25","53","3"
"509749","8","175","2.71","6","7","286.56","138.86","2.7","","42","3"
"555499","8","154","2.39","3","4","454.18","168.00","3.3","","44","2"
"518127","8","143","2.23","4","4","241.94","118.00","3.8","0.15","36","3"
"539627","8","111","1.73","2","2","250.42","130.50","1.5","","51","3"
"542334","8","124","1.90","1","2","644.53","269.00","4.5","","56","3"
"593047","10","59","0.74","0","0","","","","0.30","61","2"
"425953","8","181","2.80","4","4","217.85","89.00","2.0","0.20","38","4"
"515514","8","115","1.77","0","0","","","","","20","3"
"491597","8","176","2.71","2","2","451.53","202.00","0.5","0.20","46","3"
"533211","8","169","2.63","4","3","384.58","224.33","5.0","","54","3"
"617458","8","133","2.03","3","2","81.98","130.00","2.5","","30","1"
"514113","8","88","1.36","1","2","309.10","106.50","3.0","","18","3"
"557525","8","163","2.55","3","3","269.32","208.33","0.3","","43","2"
"516763","8","158","2.46","1","1","248.08","267.00","2.0","0.25","47","3"
"585717","8","151","2.35","2","1","394.85","100.00","3.0","","21","2"
"555135","9","198","2.74","3","6","283.75","159.83","4.3","","51","2"
"521033","8","151","2.34","4","3","238.56","176.00","5.7","","43","3"
"643359","8","125","1.94","1","1","524.85","129.00","2.0","","26","1"
"632866","8","115","1.78","0","0","","","","","49","1"
"569829","8","183","2.80","5","5","328.31","289.80","1.6","0.35","40","2"
"582729","8","69","1.07","0","0","","","","0.45","63","2"
"638140","8","97","1.50","2","2","284.63","75.00","3.0","","39","1"
"520314","8","107","1.66","0","2","","161.00","5.0","","18","3"
"615881","8","108","1.65","0","0","","","","0.50","66","1"
"580902","9","100","1.38","2","2","28.56","186.00","3.0","","54","2"
"610474","8","144","2.23","3","3","156.73","277.33","5.3","0.20","53","2"
"516150","8","72","1.12","0","1","","126.00","20.0","","66","3"
"557963","8","246","16.40","4","4","1434.78","178.25","9.5","","46","2"
"522943","9","162","2.24","0","1","","133.00","3.0","0.15","77","3"
"570683","8","137","2.10","4","4","722.14","328.25","2.8","","49","2"
"609817","8","136","2.11","4","3","300.05","133.33","2.0","","53","2"
"609051","8","81","1.26","2","1","938.72","473.00","1.0","0.15","49","2"
"596320","9","197","2.74","2","1","551.56","159.00","1.0","","37","2"
"561386","8","115","1.79","4","3","258.69","160.00","4.0","","49","2"
"517700","8","140","2.20","4","4","341.08","143.25","2.5","","48","3"
"653281","8","241","3.76","4","4","269.75","151.25","7.8","","39","1"
"604688","8","457","18.97","5","4","589.06","154.00","3.0","","41","2"
"525515","8","149","2.31","4","4","123.61","132.50","3.8","","34","3"
"592958","8","79","1.24","0","1","","174.00","3.0","","18","2"
"512060","9","133","1.84","2","3","436.09","186.00","3.0","0.15","54","3"
"554532","8","160","2.48","3","3","505.88","198.67","3.0","","39","2"
"468106","8","164","2.55","4","2","502.60","83.00","2.5","","46","4"
"485591","8","110","1.70","3","4","425.60","201.25","2.5","0.25","50","3"
"509933","8","78","1.21","2","3","254.76","238.67","5.7","","46","3"
"510944","8","149","2.33","6","3","279.23","242.33","1.0","","57","3"
"644467","8","101","1.56","3","3","535.42","139.67","1.7","","33","1"
"525671","8","249","3.86","4","3","546.34","94.00","2.0","","46","3"
"518716","8","142","2.22","1","2","628.50","177.00","10.0","0.20","41","3"
"618418","8","174","2.69","5","5","334.76","162.20","3.2","0.30","46","1"
"510533","8","109","1.69","1","1","245.45","168.00","4.0","0.20","37","3"
"593804","8","67","1.06","1","0","601.44","","","","30","2"
"532426","10","117","1.44","1","1","1610.23","601.00","15.0","","30","3"
"584977","8","176","2.72","3","3","429.46","229.67","3.0","0.28","47","2"
"616718","9","350","13.81","5","5","676.79","181.60","3.2","","46","1"
"553231","8","122","1.90","3","3","238.43","125.67","2.3","","49","2"
"521921","8","104","1.60","1","1","858.59","94.00","2.0","","50","3"
"478760","8","474","19.43","2","2","5895.18","260.00","1.0","","22","4"
"571639","9","100","1.34","2","1","440.85","63.00","2.0","","42","2"
"586471","8","105","1.63","1","1","23.25","160.00","0.0","","49","2"
"578938","8","126","1.96","4","4","486.59","207.00","4.3","","47","2"
"532866","8","249","3.87","4","4","525.30","234.25","2.3","","52","3"
"622418","8","353","17.39","3","3","1337.63","107.00","1.0","","42","1"
"627475","8","89","1.40","0","0","","","","","18","1"
"508891","8","83","1.29","2","0","337.51","","","0.20","18","3"
"516144","9","127","1.77","4","3","317.94","272.67","0.3","","52","3"
"513776","9","94","1.30","1","2","235.62","163.00","3.5","0.25","67","3"
"568773","10","397","14.79","6","6","345.74","153.33","1.5","","46","2"
"550233","8","199","3.09","4","4","280.72","292.75","2.8","","40","2"
"551237","8","85","1.32","2","1","307.40","113.00","1.0","","44","2"
"635249","8","84","1.30","3","2","477.73","131.50","2.0","","58","1"
"536039","8","310","16.72","5","5","617.90","223.20","7.8","0.25","37","3"
"574909","8","124","1.94","3","3","290.11","264.00","1.3","","44","2"
"573988","8","122","1.90","3","3","354.79","90.00","6.7","","49","2"
"588677","8","156","2.41","3","3","326.70","187.33","1.0","0.20","34","2"
"541193","8","96","1.49","0","0","","","","","25","3"
"502353","8","156","2.44","4","4","1211.54","176.00","5.5","","40","3"
"574104","8","120","1.83","4","4","226.48","114.75","2.3","","55","2"
"485260","8","119","1.84","2","2","325.48","151.50","3.0","0.20","50","3"
"446933","8","164","2.54","4","4","314.88","118.25","1.5","","48","4"
"509302","9","109","1.52","2","2","76.58","189.00","1.5","","59","3"
"530656","8","94","1.45","2","2","416.57","140.50","2.0","","43","3"
"592598","8","142","2.22","5","4","992.35","82.25","5.5","","51","2"
"523877","8","140","2.15","4","4","562.81","172.75","2.8","","52","3"
"509115","8","157","2.43","5","7","832.78","158.29","4.6","","38","3"
"598533","8","219","13.58","3","3","2800.72","132.67","8.7","","39","2"
"499969","8","103","1.60","0","1","","39.00","9.0","","26","3"
"651744","8","413","18.32","4","4","281.50","275.00","2.3","","48","1"
"579999","8","88","1.38","0","1","","65.00","2.0","","18","2"
"644438","8","83","1.29","0","0","","","","","46","1"
"611031","8","112","1.73","0","0","","","","","22","1"
"532748","8","210","3.28","4","5","390.45","169.80","1.0","","41","3"
"499760","8","46","0.72","0","0","","","","","50","3"
"532388","8","116","1.79","1","2","171.01","272.50","4.5","0.35","57","3"
"354950","8","100","1.57","1","1","460.54","127.00","6.0","","54","6"
"516375","9","184","2.54","5","5","357.62","181.40","2.0","0.30","39","3"
"621607","8","97","1.50","2","2","218.32","131.50","3.5","","34","1"
"451674","9","93","1.29","0","0","","","","","25","4"
"527987","9","138","1.91","4","3","177.94","115.67","2.3","","52","3"
"508923","8","277","16.20","4","3","3003.68","181.50","2.0","","48","3"
"540415","8","181","2.80","2","2","548.15","124.50","3.0","","54","3"
"608478","8","121","1.87","1","2","322.25","109.00","17.0","","59","2"
"752933","8","210","9.53","1","3","","193.33","5.0","","69","0"
"560529","8","95","1.48","0","1","","98.00","8.0","","18","2"
"535701","8","80","1.22","1","1","1629.24","541.00","1.0","","40","3"
"576103","8","446","19.89","2","3","99.94","93.00","9.0","","52","2"
"552613","8","120","1.87","4","4","272.57","215.25","2.3","","44","2"
"606762","8","150","2.33","2","3","304.79","207.33","2.3","","51","2"
"515953","8","140","2.16","3","3","494.03","178.33","1.7","","44","3"
"488511","8","166","2.54","2","3","416.43","230.00","6.3","","46","3"
"515182","8","190","2.94","6","6","352.20","178.50","2.0","","40","3"
"618181","8","86","1.33","2","2","98.87","230.00","2.0","","49","1"
"521885","8","104","1.63","2","2","363.63","240.00","2.0","","46","3"
"623850","8","169","2.61","5","5","216.10","187.40","4.2","0.25","47","1"
"528965","8","116","1.79","1","2","721.67","72.50","13.5","","32","3"
"518416","8","180","2.75","3","3","325.99","205.67","3.7","","46","3"
"483603","9","148","2.05","4","3","339.78","139.00","1.3","","39","3"
"555796","8","126","1.96","3","4","360.59","121.25","4.3","","55","2"
"555600","8","112","1.73","2","2","163.14","411.50","4.0","","44","2"
"541083","8","105","1.62","1","1","1395.27","121.00","1.0","","70","3"
"570346","8","104","1.60","4","5","672.43","171.20","3.4","","38","2"
"583336","9","142","1.95","1","2","280.75","129.00","6.0","","37","2"
"587304","8","160","2.49","2","3","155.54","143.33","3.0","","50","2"
"566770","8","83","1.30","1","1","981.75","218.00","4.0","","33","2"
"660903","8","61","0.96","0","0","","","","","18","1"
"618392","8","130","2.01","1","1","366.58","65.00","9.0","","41","1"
"509061","8","218","3.39","3","2","640.94","92.00","6.0","","31","3"
"583023","8","143","2.19","2","3","103.32","346.33","3.3","","54","2"
"524448","8","477","19.27","3","2","413.14","167.00","2.0","","52","3"
"746934","8","61","0.96","0","0","","","","","25","0"
"533248","8","114","1.78","3","3","929.28","184.33","1.7","","45","3"
"511567","8","162","2.47","5","4","212.97","139.25","5.0","","37","3"
"566815","8","98","1.55","3","4","361.94","241.25","7.0","","43","2"
"521785","9","180","2.47","1","2","301.52","97.50","4.5","","25","3"
"549584","8","161","2.49","2","2","1006.78","65.50","6.0","","44","2"
"716337","9","99","1.38","1","2","517.85","164.00","6.0","","37","0"
"517772","8","209","10.97","6","6","781.39","136.50","4.7","","39","3"
"566174","9","102","1.39","3","3","334.03","107.00","4.3","","48","2"
"553139","9","177","2.43","4","4","720.34","237.00","2.0","","42","2"
"529913","8","58","0.90","0","0","","","","","36","3"
"657514","8","51","0.82","0","0","","","","","43","1"
"494680","8","119","1.85","3","4","353.75","195.75","2.3","","28","3"
"491772","8","97","1.50","3","4","616.69","107.25","3.0","0.13","56","3"
"523073","8","88","1.37","1","2","274.75","150.50","2.0","","36","3"
"668776","8","98","1.51","2","3","294.55","171.00","5.7","","38","1"
"585722","8","182","2.83","2","3","472.76","167.67","2.0","","35","2"
"658234","8","108","1.69","1","0","286.51","","","","40","1"
"495482","9","253","3.46","4","4","342.53","155.75","6.3","","37","3"
"560090","8","104","1.63","2","3","149.41","165.33","3.0","0.10","31","2"
"527783","8","138","2.14","2","2","272.69","96.50","7.0","","47","3"
"657591","8","125","1.94","3","4","679.38","154.75","2.5","","38","1"
"597948","8","72","1.12","0","0","","","","","20","2"
"522171","8","189","2.92","3","3","126.54","134.00","7.3","0.25","38","3"
"510048","8","104","1.63","2","2","331.47","144.00","5.0","0.30","32","3"
"650901","8","92","1.41","2","4","328.51","171.50","4.3","","39","1"
"577617","8","175","2.71","5","3","227.79","189.00","2.0","","27","2"
"577901","8","163","8.69","2","2","9747.52","317.00","13.0","","30","2"
"529362","9","339","15.24","6","5","1092.88","171.75","1.5","","38","3"
"514639","8","66","1.03","0","0","","","","","70","3"
"511145","8","98","1.52","1","3","43.19","147.67","6.3","","32","3"
"512147","9","371","15.73","2","4","1228.73","98.00","4.0","","45","3"
"556214","8","158","2.46","2","2","911.92","91.00","2.5","","48","2"
"380874","8","117","1.82","3","3","280.08","178.33","1.3","","55","5"
"624913","8","130","2.02","3","3","466.07","221.67","1.3","0.25","41","1"
"642679","8","178","2.75","5","5","388.79","235.60","2.8","","42","1"
"618759","8","94","1.44","1","1","117.77","152.00","16.0","","25","1"
"513956","8","128","1.98","4","2","542.84","86.00","1.0","0.20","29","3"
"522970","8","149","2.32","6","5","388.39","209.00","3.8","","45","3"
"538457","8","152","2.34","3","3","288.33","122.33","3.0","0.10","30","3"
"553151","8","99","1.54","3","2","360.64","69.00","6.5","","47","2"
"533492","8","124","1.92","3","2","4506.63","194.00","2.0","","46","3"
"518907","8","175","2.75","3","5","361.45","145.60","3.6","0.35","43","3"
"509324","9","142","1.97","3","2","466.23","331.00","2.0","0.23","49","3"
"579021","8","108","1.68","1","1","396.55","102.00","1.0","","38","2"
"515490","9","180","2.50","4","4","370.19","192.50","3.0","","57","3"
"574440","8","110","1.71","2","2","566.63","266.50","3.0","","50","2"
"579950","9","145","2.01","4","5","529.50","131.60","5.2","","36","2"
"607028","8","119","1.83","4","4","422.10","158.50","3.8","","49","2"
"527886","10","88","1.12","1","3","374.71","117.00","11.7","0.20","47","3"
"324191","8","86","1.34","2","2","49.87","273.50","4.5","0.30","40","7"
"585832","8","87","1.34","2","2","264.41","177.50","2.0","","51","2"
"513638","8","149","2.33","4","4","715.53","120.75","5.0","","57","3"
"579971","8","91","1.43","0","0","","","","","79","2"
"528942","8","246","3.81","6","6","279.39","131.00","1.5","","56","3"
"516061","8","145","2.24","3","2","241.61","171.00","4.0","","56","3"
"514689","8","118","1.86","2","2","116.73","75.00","1.0","0.30","44","3"
"579846","8","106","1.67","0","1","","145.00","19.0","0.20","27","2"
"395981","8","101","1.59","3","3","671.64","345.33","1.0","","52","5"
"543038","8","166","2.57","3","3","293.75","89.00","2.0","","49","3"
"676762","8","138","2.15","4","4","638.64","117.75","4.5","","43","1"
