user_id,user_age,has_children,num_trips,traveler_type,perk,group_color
442718,49,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
564713,41,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
549281,28,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
402332,33,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
542706,18,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
610763,26,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
525022,49,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
597878,55,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
548504,38,False,7,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
511805,39,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
507557,60,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
518743,35,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
590404,53,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
520851,54,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
549141,29,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
517158,54,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
513611,49,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
399799,56,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
539558,40,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
546972,50,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
515004,51,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
556824,44,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
527470,32,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
517438,40,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
509445,40,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
536566,53,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
547761,50,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
521434,49,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
514053,43,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
577356,41,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
516177,51,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
534986,61,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
495042,49,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
533527,26,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
548037,49,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
538319,39,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
524226,47,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
464239,50,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
532711,24,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
527735,22,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
512880,48,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
607280,37,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
519205,45,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
513926,38,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
510571,21,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
549303,38,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
581729,68,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
528995,55,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
518535,46,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
514206,36,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
531511,45,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
597946,55,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
546395,44,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
560367,43,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
538131,51,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
564606,37,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
530881,38,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
675201,46,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
694265,30,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
537770,41,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
549292,47,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
533542,48,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
664617,60,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
566964,39,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
608086,28,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
519893,44,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
520561,32,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
521152,46,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
546050,53,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
541516,54,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
511552,19,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
538915,41,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
452034,50,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
570782,44,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
538681,19,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
547181,64,False,1,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
510163,53,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
552366,40,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
530298,37,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
654687,54,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
551685,67,False,1,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
528657,40,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
632988,49,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
534378,61,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
511902,53,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
582636,51,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
537860,28,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
526206,18,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
473847,32,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
595740,58,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
545327,29,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
481781,76,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
552314,53,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
331039,45,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
538976,50,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
540319,52,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
514980,40,False,7,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
589140,31,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
549116,45,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
529214,64,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
521235,35,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
577044,55,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
600351,48,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
597300,37,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
549579,43,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
548123,48,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
524628,50,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
450615,45,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
522633,39,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
533990,50,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
563956,47,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
524511,56,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
503277,56,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
532623,51,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
542843,56,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
532823,36,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
524318,26,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
646127,24,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
538426,53,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
458855,31,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
513470,48,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
751545,49,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
573720,47,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
543165,48,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
448564,50,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
554801,53,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
349132,49,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
537904,33,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
550482,22,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
630609,39,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
582482,41,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
625597,61,False,1,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
584666,51,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
576985,40,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
559194,60,False,2,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
518894,51,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
525555,43,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
531847,66,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
374331,43,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
526759,45,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
519430,36,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
686509,24,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
596361,33,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
456226,49,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
520770,41,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
554163,39,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
441457,60,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
525356,53,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
573379,46,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
591328,38,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
589884,27,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
524620,31,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
572591,43,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
530627,40,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
558394,57,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
558651,45,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
666049,33,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
560078,57,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
520497,49,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
785107,47,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
590077,40,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
500078,47,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
614632,52,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
614668,52,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
529520,22,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
539010,41,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
515764,24,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
621665,48,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
590442,46,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
479071,38,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
511996,46,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
421700,41,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
547070,52,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
736833,44,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
515058,51,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
563489,45,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
550754,53,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
534333,50,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
563740,30,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
572992,48,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
516679,43,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
623935,60,False,1,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
656626,26,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
651018,51,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
526471,43,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
610793,36,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
581527,38,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
559368,49,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
757930,47,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
634739,20,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
502145,40,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
526570,54,True,6,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
553783,34,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
509598,40,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
608521,60,False,2,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
586820,43,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
569754,39,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
577539,35,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
575051,50,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
568486,60,False,4,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
509202,26,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
549357,47,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
433905,26,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
563410,61,False,2,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
598881,45,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
425632,46,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
593536,47,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
521884,53,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
573698,32,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
481554,47,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
560929,29,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
663565,42,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
522873,34,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
569792,37,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
583454,22,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
559863,34,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
583483,37,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
609683,18,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
574465,33,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
619938,27,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
510815,56,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
660110,26,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
566787,43,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
517415,36,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
590954,47,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
489661,21,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
520878,39,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
217136,39,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
547966,44,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
476081,57,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
552734,53,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
489953,41,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
614595,50,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
542056,29,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
561031,37,True,6,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
546280,43,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
527154,37,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
396552,46,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
602656,42,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
428056,38,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
508856,22,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
609102,43,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
549359,37,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
606930,41,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
528179,34,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
537507,41,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
573946,50,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
595183,67,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
488462,45,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
589164,46,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
530453,18,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
652527,29,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
509712,34,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
569180,45,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
517676,43,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
565487,19,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
623043,39,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
550805,41,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
511440,42,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
543778,57,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
579783,26,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
322867,47,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
515020,22,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
461744,31,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
543385,41,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
745292,56,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
590394,42,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
554079,38,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
526900,53,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
570945,56,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
604592,20,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
558294,33,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
599927,44,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
492999,31,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
555187,64,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
313724,52,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
572529,64,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
595431,38,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
566650,51,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
564854,41,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
644870,49,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
556900,19,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
486191,68,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
651818,44,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
588013,29,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
591593,25,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
640451,68,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
689984,21,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
407118,53,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
446138,40,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
524194,36,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
539008,41,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
523442,55,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
681720,40,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
578886,26,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
641012,22,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
556621,58,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
626986,57,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
566547,43,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
491124,55,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
472966,37,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
570693,58,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
554507,35,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
635949,43,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
589489,43,True,6,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
575561,46,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
586122,52,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
527344,58,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
522761,41,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
512016,45,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
557036,47,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
636873,44,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
564052,51,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
619520,38,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
560279,67,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
632965,46,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
413128,30,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
513126,37,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
543716,41,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
491706,44,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
565508,46,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
578993,29,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
443453,37,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
685604,57,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
529229,29,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
481292,33,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
508144,39,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
633972,72,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
509414,25,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
593494,57,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
562283,27,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
513555,46,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
595257,47,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
583134,35,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
614748,49,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
551278,42,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
538321,29,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
583190,22,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
539519,42,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
438406,44,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
529781,44,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
551023,57,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
551890,33,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
522748,44,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
538944,52,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
574794,44,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
406210,22,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
571084,61,False,2,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
521211,27,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
519353,69,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
568970,46,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
562032,23,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
586811,43,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
